"Date","Close","Open","High","Low","Volume"
"4/9/2008","1469.3","1469.3","1490.4","1469.3","9850000"
"4/10/2008","1448.2","1448.2","1448.2","1448.2","2370000"
"4/11/2008","1427","1427","1427","1427","329250"
"4/16/2008","1405.9","1405.9","1405.9","1405.9","755760"
"4/17/2008","1416.5","1384.7","1427","1384.7","10850000"
"4/18/2008","1395.3","1427","1427","1395.3","4710000"
"4/21/2008","1374.2","1374.2","1374.2","1374.2","1590000"
"4/22/2008","1353","1353","1353","1353","1820000"
"4/23/2008","1331.9","1331.9","1331.9","1331.9","1310000"
"4/24/2008","1310.7","1310.7","1310.7","1310.7","4690000"
"4/25/2008","1289.6","1289.6","1310.7","1289.6","7680000"
"4/28/2008","1310.7","1310.7","1310.7","1310.7","5750000"
"4/29/2008","1331.9","1331.9","1331.9","1331.9","8020000"
"5/5/2008","1353","1353","1353","1353","7670000"
"5/6/2008","1374.2","1374.2","1374.2","1353","10620000"
"5/7/2008","1374.2","1363.6","1374.2","1353","12720000"
"5/8/2008","1353","1353","1353","1353","5230000"
"5/9/2008","1331.9","1331.9","1331.9","1331.9","759820"
"5/12/2008","1310.7","1310.7","1310.7","1310.7","884760"
"5/13/2008","1289.6","1289.6","1289.6","1289.6","26000"
"5/14/2008","1268.5","1268.5","1268.5","1268.5","2980000"
"5/15/2008","1247.3","1247.3","1247.3","1247.3","323510"
"5/16/2008","1226.2","1226.2","1268.5","1226.2","13410000"
"5/19/2008","1205","1205","1215.6","1205","7010000"
"5/20/2008","1183.9","1183.9","1183.9","1183.9","288390"
"5/21/2008","1162.8","1162.8","1162.8","1162.8","3500000"
"5/22/2008","1141.6","1141.6","1141.6","1141.6","2340000"
"5/23/2008","1120.5","1120.5","1120.5","1120.5","6830000"
"5/26/2008","1099.3","1099.3","1099.3","1099.3","313380"
"5/30/2008","1078.2","1078.2","1078.2","1078.2","185060"
"6/2/2008","1057.1","1057.1","1057.1","1057.1","74290"
"6/3/2008","1035.9","1035.9","1035.9","1035.9","129680"
"6/4/2008","1016.9","1016.9","1016.9","1016.9","526810"
"6/5/2008","997.9","997.9","997.9","997.9","254960"
"6/6/2008","978.8","978.8","978.8","978.8","584890"
"6/9/2008","959.8","959.8","959.8","959.8","354580"
"6/10/2008","940.8","940.8","940.8","940.8","34110"
"6/11/2008","923.9","923.9","957.7","923.9","7040000"
"6/12/2008","940.8","909.1","940.8","909.1","5380000"
"6/13/2008","957.7","957.7","957.7","957.7","5300000"
"6/16/2008","976.7","976.7","976.7","976.7","805400"
"6/17/2008","995.7","995.7","995.7","995.7","504860"
"6/18/2008","976.7","1014.8","1014.8","976.7","14510000"
"6/19/2008","949.2","976.7","976.7","949.2","8270000"
"6/20/2008","921.8","921.8","949.2","921.8","3600000"
"6/23/2008","949.2","949.2","949.2","949.2","4910000"
"6/24/2008","976.7","976.7","976.7","976.7","5850000"
"6/25/2008","1004.2","1004.2","1004.2","1004.2","4340000"
"6/26/2008","1033.8","1033.8","1033.8","1023.2","13430000"
"6/27/2008","1057.1","1035.9","1057.1","1014.8","6160000"
"6/30/2008","1088.8","1088.8","1088.8","1088.8","121230"
"7/1/2008","1120.5","1120.5","1120.5","1120.5","669990"
"7/2/2008","1152.2","1152.2","1152.2","1152.2","1180000"
"7/3/2008","1183.9","1183.9","1183.9","1183.9","447450"
"7/4/2008","1215.6","1215.6","1215.6","1215.6","5030000"
"7/7/2008","1247.3","1247.3","1247.3","1183.9","27360000"
"7/8/2008","1279","1226.2","1279","1215.6","18210000"
"7/9/2008","1310.7","1310.7","1310.7","1300.2","19550000"
"7/10/2008","1342.5","1342.5","1342.5","1342.5","20410000"
"7/11/2008","1382.2","1382.2","1382.2","1382.2","25320000"
"7/14/2008","1423.6","1423.6","1423.6","1423.6","7400000"
"7/15/2008","1465.1","1465.1","1465.1","1465.1","5840000"
"7/16/2008","1494.7","1494.7","1494.7","1465.1","48820000"
"7/17/2008","1539.1","1539.1","1539.1","1539.1","1340000"
"7/18/2008","1583.5","1583.5","1583.5","1539.1","45410000"
"7/21/2008","1539.1","1553.9","1583.5","1539.1","22690000"
"7/22/2008","1494.7","1494.7","1494.7","1494.7","2670000"
"7/23/2008","1450.3","1450.3","1450.3","1450.3","3120000"
"7/24/2008","1420.7","1479.9","1479.9","1408.8","42400000"
"7/25/2008","1462.1","1462.1","1462.1","1435.5","17180000"
"7/28/2008","1494.7","1494.7","1494.7","1494.7","1650000"
"7/29/2008","1539.1","1539.1","1539.1","1539.1","311890"
"7/30/2008","1583.5","1583.5","1583.5","1583.5","4120000"
"7/31/2008","1627.9","1627.9","1627.9","1627.9","6940000"
"8/1/2008","1672.3","1672.3","1672.3","1672.3","5010000"
"8/4/2008","1642.7","1716.7","1716.7","1627.9","69820000"
"8/5/2008","1613.1","1613.1","1657.5","1598.3","28510000"
"8/6/2008","1657.5","1657.5","1657.5","1657.5","11220000"
"8/7/2008","1687.1","1701.9","1701.9","1672.3","26670000"
"8/8/2008","1731.5","1701.9","1731.5","1657.5","40630000"
"8/11/2008","1775.9","1775.9","1775.9","1746.3","29970000"
"8/12/2008","1820.2","1820.2","1820.2","1790.6","27590000"
"8/13/2008","1864.6","1820.2","1864.6","1805.4","34200000"
"8/14/2008","1909","1909","1909","1894.2","26630000"
"8/15/2008","1953.4","1953.4","1953.4","1953.4","10610000"
"8/18/2008","2042.2","2027.4","2042.2","1983","30730000"
"8/19/2008","2131","2131","2131","2071.8","56680000"
"8/20/2008","2205","2131","2234.6","2101.4","34810000"
"8/21/2008","2293.8","2205","2308.6","2131","43790000"
"8/22/2008","2190.2","2234.6","2279","2190.2","20170000"
"8/25/2008","2279","2293.8","2293.8","2205","37070000"
"8/26/2008","2205","2338.2","2338.2","2190.2","36430000"
"8/27/2008","2101.4","2101.4","2205","2101.4","50500000"
"8/28/2008","1997.8","1997.8","1997.8","1997.8","6820000"
"8/29/2008","1909","1909","1909","1909","38480000"
"9/3/2008","1997.8","1983","1997.8","1968.2","29600000"
"9/4/2008","1953.4","1923.8","1997.8","1909","25380000"
"9/5/2008","1864.6","1909","1923.8","1864.6","23440000"
"9/8/2008","1835","1775.9","1894.2","1775.9","26950000"
"9/9/2008","1864.6","1864.6","1909","1805.4","15740000"
"9/10/2008","1805.4","1894.2","1894.2","1790.6","10970000"
"9/11/2008","1790.4","1775.4","1820.5","1775.4","15040000"
"9/12/2008","1715.2","1715.2","1775.4","1715.2","33560000"
"9/15/2008","1790.4","1790.4","1790.4","1745.3","16110000"
"9/16/2008","1715.2","1835.5","1835.5","1715.2","23700000"
"9/17/2008","1655","1655","1685.1","1655","22880000"
"9/18/2008","1579.8","1579.8","1579.8","1579.8","14450000"
"9/19/2008","1655","1655","1655","1655","9470000"
"9/22/2008","1730.2","1730.2","1730.2","1730.2","204550"
"9/23/2008","1760.3","1715.2","1805.4","1685.1","61450000"
"9/24/2008","1700.1","1745.3","1760.3","1700.1","13950000"
"9/25/2008","1775.4","1745.3","1775.4","1730.2","32360000"
"9/26/2008","1835.5","1850.6","1850.6","1775.4","49380000"
"9/29/2008","1760.3","1745.3","1835.5","1745.3","31310000"
"9/30/2008","1685.1","1685.1","1685.1","1685.1","801790"
"10/1/2008","1624.9","1715.2","1730.2","1609.9","36640000"
"10/2/2008","1624.9","1624.9","1670","1579.8","21820000"
"10/3/2008","1579.8","1579.8","1624.9","1579.8","16570000"
"10/6/2008","1501.5","1534.6","1534.6","1501.5","17020000"
"10/7/2008","1429.3","1429.3","1429.3","1429.3","8250000"
"10/8/2008","1360.1","1360.1","1360.1","1360.1","12430000"
"10/9/2008","1293.9","1293.9","1369.1","1293.9","26620000"
"10/10/2008","1230.7","1230.7","1230.7","1230.7","3380000"
"10/13/2008","1170.5","1194.6","1230.7","1170.5","19440000"
"10/14/2008","1227.7","1227.7","1227.7","1227.7","1460000"
"10/15/2008","1287.9","1287.9","1287.9","1203.6","27090000"
"10/16/2008","1248.8","1224.7","1278.9","1224.7","12120000"
"10/17/2008","1254.8","1248.8","1263.8","1242.7","11570000"
"10/20/2008","1212.7","1248.8","1248.8","1209.7","8090000"
"10/21/2008","1248.8","1248.8","1248.8","1212.7","10700000"
"10/22/2008","1200.6","1203.6","1218.7","1197.6","9120000"
"10/23/2008","1143.5","1143.5","1158.5","1143.5","7170000"
"10/24/2008","1086.3","1086.3","1113.4","1086.3","10540000"
"10/27/2008","1032.1","1032.1","1032.1","1032.1","3970000"
"10/28/2008","981","981","987","981","34460000"
"10/29/2008","981","1029.1","1029.1","938.8","28700000"
"10/30/2008","932.8","932.8","981","932.8","24390000"
"10/31/2008","978","932.8","978","911.8","17940000"
"11/3/2008","971.9","941.8","1008","932.8","19530000"
"11/4/2008","1020.1","971.9","1020.1","962.9","10840000"
"11/5/2008","1068.2","1068.2","1068.2","1068.2","2610000"
"11/6/2008","1107.3","1053.2","1119.4","1038.1","42380000"
"11/7/2008","1053.2","1053.2","1104.3","1053.2","26960000"
"11/10/2008","1056.2","1038.1","1098.3","1038.1","11700000"
"11/11/2008","1005","1017.1","1023.1","1005","9580000"
"11/12/2008","962.9","956.9","962.9","956.9","16380000"
"11/13/2008","978","926.8","993","926.8","8280000"
"11/14/2008","999","1023.1","1023.1","978","8120000"
"11/17/2008","984","974.9","999","974.9","5650000"
"11/18/2008","953.9","947.9","984","947.9","7360000"
"11/19/2008","950.9","962.9","965.9","947.9","5080000"
"11/20/2008","905.7","905.7","926.8","905.7","19470000"
"11/21/2008","899.7","866.6","905.7","866.6","10900000"
"11/24/2008","908.7","932.8","932.8","902.7","9450000"
"11/25/2008","932.8","932.8","932.8","920.8","7740000"
"11/26/2008","911.8","932.8","938.8","911.8","9510000"
"11/27/2008","872.6","902.7","902.7","872.6","14810000"
"11/28/2008","914.8","908.7","914.8","872.6","14070000"
"12/1/2008","914.8","890.7","935.8","887.7","6140000"
"12/2/2008","896.7","902.7","902.7","896.7","2990000"
"12/3/2008","899.7","902.7","902.7","896.7","3350000"
"12/4/2008","905.7","902.7","923.8","902.7","6720000"
"12/5/2008","880.8","921.3","921.3","871.5","5910000"
"12/8/2008","837.3","852.8","859","837.3","10450000"
"12/9/2008","865.3","837.3","871.5","837.3","7690000"
"12/10/2008","846.6","852.8","859","846.6","3330000"
"12/11/2008","862.2","846.6","865.3","846.6","3620000"
"12/12/2008","902.6","896.4","902.6","871.5","12090000"
"12/15/2008","946.2","946.2","946.2","918.2","10610000"
"12/16/2008","899.5","933.7","933.7","899.5","6190000"
"12/17/2008","930.6","927.5","943.1","899.5","8060000"
"12/18/2008","940","930.6","952.4","918.2","5920000"
"12/19/2008","940","918.2","949.3","918.2","12080000"
"12/22/2008","971.1","980.4","980.4","958.6","10570000"
"12/23/2008","949.3","955.5","958.6","940","9780000"
"12/24/2008","949.3","933.7","955.5","933.7","6870000"
"12/25/2008","952.4","964.9","964.9","949.3","5440000"
"12/26/2008","964.9","952.4","971.1","949.3","7050000"
"12/29/2008","964.9","964.9","971.1","961.8","5140000"
"12/30/2008","996","964.9","999.1","964.9","15910000"
"12/31/2008","980.4","1005.3","1005.3","980.4","10110000"
"1/2/2009","964.9","980.4","980.4","961.8","3240000"
"1/5/2009","955.5","964.9","964.9","946.2","6180000"
"1/6/2009","971.1","958.6","980.4","958.6","7460000"
"1/7/2009","1002.2","996","1011.6","989.8","16280000"
"1/8/2009","986.7","980.4","999.1","977.3","10360000"
"1/9/2009","989.8","989.8","996","986.7","9320000"
"1/12/2009","989.8","986.7","989.8","980.4","4440000"
"1/13/2009","974.2","983.5","983.5","971.1","5990000"
"1/14/2009","974.2","964.9","992.9","964.9","5850000"
"1/15/2009","971.1","968","974.2","968","3100000"
"1/16/2009","968","971.1","977.3","964.9","2940000"
"1/19/2009","955.5","968","968","955.5","3890000"
"1/20/2009","952.4","955.5","955.5","949.3","3440000"
"1/21/2009","936.9","949.3","952.4","936.9","3450000"
"1/22/2009","949.3","949.3","949.3","943.1","1180000"
"1/23/2009","958.6","943.1","961.8","943.1","1140000"
"2/2/2009","933.7","955.5","958.6","927.5","4290000"
"2/3/2009","915.1","927.5","927.5","912","5440000"
"2/4/2009","883.9","893.3","921.3","874.6","7220000"
"2/5/2009","849.7","871.5","874.6","846.6","6240000"
"2/6/2009","865.3","859","865.3","849.7","6100000"
"2/9/2009","905.7","902.6","905.7","883.9","6880000"
"2/10/2009","930.6","902.6","949.3","893.3","10240000"
"2/11/2009","924.4","905.7","940","905.7","3600000"
"2/12/2009","924.4","933.7","943.1","921.3","2450000"
"2/13/2009","918.2","924.4","924.4","918.2","2320000"
"2/16/2009","899.5","902.6","915.1","896.4","3520000"
"2/17/2009","862.2","887.1","887.1","855.9","8410000"
"2/18/2009","834.1","827.9","846.6","827.9","7560000"
"2/19/2009","843.5","855.9","862.2","831","5410000"
"2/20/2009","834.1","840.4","840.4","824.8","2500000"
"2/23/2009","793.7","812.4","815.5","793.7","6830000"
"2/24/2009","756.3","759.4","762.6","756.3","5970000"
"2/25/2009","793.7","793.7","793.7","781.2","10500000"
"2/26/2009","778.1","793.7","793.7","762.6","3210000"
"2/27/2009","793.7","765.7","806.1","765.7","3420000"
"3/2/2009","793.7","775","809.2","775","2210000"
"3/3/2009","768.8","768.8","771.9","759.4","3510000"
"3/4/2009","775","765.7","778.1","765.7","2320000"
"3/5/2009","793.7","793.7","796.8","784.3","6390000"
"3/6/2009","793.7","778.1","799.9","778.1","2840000"
"3/9/2009","790.6","784.3","799.9","784.3","5150000"
"3/10/2009","818.6","803","821.7","793.7","12170000"
"3/11/2009","852.8","859","859","840.4","11850000"
"3/12/2009","821.7","834.1","846.6","815.5","8100000"
"3/13/2009","815.5","824.8","831","815.5","3960000"
"3/16/2009","846.6","812.4","846.6","809.2","10770000"
"3/17/2009","883.9","846.6","883.9","846.6","20500000"
"3/18/2009","908.8","908.8","918.2","899.5","19280000"
"3/19/2009","865.3","887.1","915.1","865.3","16920000"
"3/20/2009","855.9","849.7","874.6","849.7","6660000"
"3/23/2009","852.8","859","859","834.1","13490000"
"3/24/2009","893.3","893.3","893.3","890.2","12880000"
"3/25/2009","936.9","887.1","936.9","887.1","40450000"
"3/26/2009","983.5","983.5","983.5","968","24030000"
"3/27/2009","996","1030.2","1030.2","996","36740000"
"3/30/2009","968","952.4","1002.2","952.4","12990000"
"3/31/2009","955.5","964.9","968","933.7","14920000"
"4/1/2009","1002.2","983.5","1002.2","961.8","20450000"
"4/2/2009","1052","1027.1","1052","1011.6","25630000"
"4/3/2009","1101.8","1101.8","1101.8","1095.6","12970000"
"4/7/2009","1154.7","1101.8","1154.7","1089.4","32920000"
"4/8/2009","1104.9","1139.2","1204.5","1104.9","34200000"
"4/9/2009","1104.9","1120.5","1120.5","1080","26220000"
"4/10/2009","1157.8","1157.8","1157.8","1157.8","4700000"
"4/13/2009","1213.9","1213.9","1213.9","1213.9","3650000"
"4/14/2009","1274.6","1245.8","1274.6","1213.9","51930000"
"4/15/2009","1223.5","1261.8","1319.3","1223.5","35220000"
"4/16/2009","1284.1","1284.1","1284.1","1236.2","40630000"
"4/17/2009","1245.8","1245.8","1303.3","1220.3","31390000"
"4/20/2009","1188.3","1188.3","1213.9","1185.1","38910000"
"4/21/2009","1245.8","1130.8","1245.8","1130.8","39500000"
"4/22/2009","1306.5","1306.5","1306.5","1258.6","35930000"
"4/23/2009","1293.7","1309.7","1338.5","1293.7","22760000"
"4/24/2009","1281","1255.4","1281","1236.2","18180000"
"4/27/2009","1261.8","1281","1293.7","1252.2","19190000"
"4/28/2009","1277.8","1261.8","1293.7","1258.6","18710000"
"4/29/2009","1287.3","1281","1287.3","1271.4","22890000"
"5/4/2009","1351.2","1351.2","1351.2","1351.2","6230000"
"5/5/2009","1418.3","1418.3","1418.3","1418.3","10190000"
"5/6/2009","1469.4","1475.8","1488.6","1421.5","104700000"
"5/7/2009","1542.9","1542.9","1542.9","1517.3","40730000"
"5/8/2009","1562.1","1549.3","1613.2","1542.9","37930000"
"5/11/2009","1590.8","1597.2","1613.2","1565.3","42520000"
"5/12/2009","1645.1","1597.2","1645.1","1536.5","36320000"
"5/13/2009","1565.3","1629.1","1661.1","1565.3","46030000"
"5/14/2009","1565.3","1498.2","1565.3","1488.6","45000000"
"5/15/2009","1629.1","1597.2","1629.1","1568.4","34780000"
"5/18/2009","1581.2","1549.3","1629.1","1549.3","19300000"
"5/19/2009","1597.2","1645.1","1645.1","1581.2","31520000"
"5/20/2009","1677.1","1677.1","1677.1","1645.1","105890000"
"5/21/2009","1629.1","1677.1","1677.1","1613.2","25650000"
"5/22/2009","1581.2","1581.2","1613.2","1565.3","29480000"
"5/25/2009","1645.1","1613.2","1645.1","1597.2","25270000"
"5/26/2009","1597.2","1645.1","1661.1","1597.2","26510000"
"5/27/2009","1581.2","1597.2","1613.2","1578","29110000"
"5/28/2009","1526.9","1533.3","1578","1523.7","24930000"
"5/29/2009","1549.3","1565.3","1565.3","1507.8","20540000"
"6/1/2009","1613.2","1597.2","1613.2","1571.6","22760000"
"6/2/2009","1677.1","1693","1693","1661.1","53680000"
"6/3/2009","1677.1","1677.1","1693","1645.1","29420000"
"6/4/2009","1740.9","1693","1756.9","1693","44800000"
"6/5/2009","1820.8","1820.8","1820.8","1804.8","174350000"
"6/8/2009","1900.7","1900.7","1900.7","1884.7","61100000"
"6/9/2009","1980.5","1980.5","1980.5","1900.7","65340000"
"6/10/2009","1884.7","1916.6","1932.6","1884.7","64650000"
"6/11/2009","1964.6","1932.6","1964.6","1868.7","61480000"
"6/12/2009","1900.7","2028.4","2028.4","1884.7","50030000"
"6/15/2009","1820.8","1820.8","1884.7","1820.8","49440000"
"6/16/2009","1740.9","1740.9","1788.9","1740.9","46690000"
"6/17/2009","1820.8","1693","1820.8","1693","54190000"
"6/18/2009","1836.8","1868.7","1868.7","1772.9","28440000"
"6/19/2009","1836.8","1884.7","1884.7","1804.8","50220000"
"6/22/2009","1756.9","1772.9","1804.8","1756.9","41460000"
"6/23/2009","1677.1","1677.1","1725","1677.1","68170000"
"6/24/2009","1756.9","1756.9","1756.9","1740.9","19680000"
"6/25/2009","1772.9","1836.8","1836.8","1756.9","42370000"
"6/26/2009","1804.8","1772.9","1804.8","1756.9","20610000"
"6/29/2009","1804.8","1804.8","1836.8","1788.9","24590000"
"6/30/2009","1725","1820.8","1820.8","1725","34840000"
"7/1/2009","1677.1","1661.1","1709","1645.1","32580000"
"7/2/2009","1740.9","1709","1756.9","1677.1","25770000"
"7/3/2009","1756.9","1725","1756.9","1709","18190000"
"7/6/2009","1836.8","1788.9","1836.8","1772.9","30910000"
"7/7/2009","1804.8","1820.8","1852.7","1788.9","20310000"
"7/8/2009","1804.8","1804.8","1820.8","1788.9","18490000"
"7/9/2009","1820.8","1804.8","1836.8","1788.9","13350000"
"7/10/2009","1772.9","1804.8","1820.8","1756.9","19030000"
"7/13/2009","1725","1756.9","1756.9","1709","15380000"
"7/14/2009","1709","1725","1725","1677.1","16830000"
"7/15/2009","1740.9","1740.9","1772.9","1725","10270000"
"7/16/2009","1756.9","1788.9","1788.9","1740.9","13730000"
"7/17/2009","1756.9","1756.9","1788.9","1740.9","11390000"
"7/20/2009","1709","1709","1725","1693","10560000"
"7/21/2009","1725","1725","1756.9","1709","13650000"
"7/22/2009","1756.9","1772.9","1772.9","1725","16470000"
"7/23/2009","1820.8","1756.9","1820.8","1740.9","21700000"
"7/24/2009","1900.7","1900.7","1900.7","1900.7","19130000"
"7/27/2009","1964.6","1964.6","1980.5","1884.7","65880000"
"7/28/2009","1884.7","1948.6","1964.6","1868.7","27450000"
"7/29/2009","1852.7","1900.7","1932.6","1852.7","23290000"
"7/30/2009","1820.8","1820.8","1852.7","1788.9","16360000"
"7/31/2009","1900.7","1868.7","1900.7","1836.8","25190000"
"8/3/2009","1884.7","1884.7","1916.6","1868.7","16200000"
"8/4/2009","1916.6","1916.6","1916.6","1884.7","24610000"
"8/5/2009","1948.6","1900.7","1948.6","1884.7","27470000"
"8/6/2009","1948.6","1948.6","1996.5","1948.6","41010000"
"8/7/2009","1980.5","1948.6","1980.5","1948.6","25990000"
"8/10/2009","2060.4","2012.5","2076.4","1996.5","30090000"
"8/11/2009","2156.2","2044.4","2156.2","2044.4","41420000"
"8/12/2009","2188.2","2188.2","2220.1","2156.2","27960000"
"8/13/2009","2220.1","2204.1","2236.1","2188.2","32930000"
"8/14/2009","2188.2","2188.2","2220.1","2172.2","32090000"
"8/17/2009","2156.2","2172.2","2188.2","2140.2","32300000"
"8/18/2009","2156.2","2140.2","2188.2","2124.3","28570000"
"8/19/2009","2220.1","2204.1","2220.1","2172.2","18880000"
"8/20/2009","2220.1","2236.1","2236.1","2204.1","18020000"
"8/21/2009","2220.1","2252","2300","2220.1","35310000"
"8/24/2009","2252","2220.1","2268","2220.1","24900000"
"8/25/2009","2220.1","2236.1","2268","2220.1","23610000"
"8/26/2009","2220.1","2236.1","2252","2204.1","22060000"
"8/27/2009","2204.1","2220.1","2236.1","2204.1","17380000"
"8/28/2009","2236.1","2220.1","2236.1","2204.1","14610000"
"8/31/2009","2220.1","2268","2268","2220.1","35330000"
"9/1/2009","2220.1","2204.1","2236.1","2204.1","25450000"
"9/3/2009","2204.1","2188.2","2236.1","2188.2","17250000"
"9/4/2009","2156.2","2220.1","2220.1","2156.2","23930000"
"9/7/2009","2140.2","2156.2","2156.2","2076.4","20860000"
"9/8/2009","2236.1","2172.2","2236.1","2172.2","25400000"
"9/9/2009","2331.9","2347.9","2347.9","2284","70840000"
"9/10/2009","2300","2300","2347.9","2284","22690000"
"9/11/2009","2268","2315.9","2315.9","2268","27140000"
"9/14/2009","2252","2252","2284","2236.1","30440000"
"9/15/2009","2236.1","2268","2268","2204.1","36170000"
"9/16/2009","2204.1","2236.1","2252","2204.1","36400000"
"9/17/2009","2204.1","2204.1","2220.1","2172.2","29900000"
"9/18/2009","2204.1","2188.2","2220.1","2188.2","25110000"
"9/21/2009","2300","2252","2300","2252","83790000"
"9/22/2009","2300","2363.9","2363.9","2300","49780000"
"9/23/2009","2363.9","2363.9","2411.8","2347.9","69040000"
"9/24/2009","2331.9","2363.9","2395.8","2315.9","41090000"
"9/25/2009","2315.9","2300","2347.9","2300","34600000"
"9/28/2009","2300","2347.9","2347.9","2300","43450000"
"9/29/2009","2315.9","2315.9","2331.9","2284","45260000"
"9/30/2009","2284","2331.9","2331.9","2284","21210000"
"10/1/2009","2236.1","2284","2300","2236.1","28030000"
"10/2/2009","2172.2","2172.2","2204.1","2124.3","51440000"
"10/5/2009","2156.2","2204.1","2220.1","2140.2","28180000"
"10/6/2009","2156.2","2172.2","2188.2","2140.2","21260000"
"10/7/2009","2252","2172.2","2252","2172.2","28360000"
"10/8/2009","2252","2252","2268","2220.1","16700000"
"10/9/2009","2284","2300","2300","2252","18210000"
"10/12/2009","2381.2","2348.8","2397.4","2300.2","51540000"
"10/13/2009","2316.4","2365","2381.2","2316.4","19360000"
"10/14/2009","2397.4","2316.4","2429.8","2316.4","38460000"
"10/15/2009","2446","2494.6","2494.6","2429.8","47900000"
"10/16/2009","2381.2","2446","2462.2","2381.2","41000000"
"10/19/2009","2381.2","2413.6","2413.6","2365","25540000"
"10/20/2009","2429.8","2413.6","2446","2413.6","28780000"
"10/21/2009","2478.4","2429.8","2478.4","2413.6","42690000"
"10/22/2009","2591.8","2591.8","2591.8","2559.4","58970000"
"10/23/2009","2640.4","2721.4","2721.4","2640.4","80240000"
"10/26/2009","2624.2","2705.2","2737.5","2608","47940000"
"10/27/2009","2575.6","2591.8","2591.8","2494.6","54370000"
"10/28/2009","2543.2","2591.8","2591.8","2527","24300000"
"10/29/2009","2494.6","2543.2","2543.2","2429.8","72880000"
"10/30/2009","2494.6","2527","2559.4","2462.2","43410000"
"11/2/2009","2381.2","2381.2","2397.4","2381.2","32080000"
"11/3/2009","2284","2365","2365","2267.8","69410000"
"11/4/2009","2235.4","2284","2332.6","2203","32900000"
"11/5/2009","2251.6","2235.4","2284","2203","36290000"
"11/6/2009","2203","2300.2","2300.2","2203","24590000"
"11/9/2009","2105.8","2170.6","2186.8","2105.8","20830000"
"11/10/2009","2024.8","2105.8","2122","2008.6","32560000"
"11/11/2009","2122","2073.4","2122","1992.4","24200000"
"11/12/2009","2203","2154.4","2219.2","2122","35950000"
"11/13/2009","2251.6","2154.4","2251.6","2154.4","31310000"
"11/16/2009","2186.8","2235.4","2267.8","2186.8","15990000"
"11/17/2009","2170.6","2186.8","2219.2","2154.4","15980000"
"11/18/2009","2267.8","2170.6","2267.8","2154.4","22630000"
"11/19/2009","2332.6","2284","2348.8","2251.6","29440000"
"11/20/2009","2267.8","2284","2332.6","2251.6","15740000"
"11/23/2009","2170.6","2235.4","2251.6","2170.6","18780000"
"11/24/2009","2138.2","2154.4","2186.8","2105.8","22040000"
"11/25/2009","2041","2089.6","2089.6","2041","29700000"
"11/26/2009","1943.8","1943.8","2008.6","1943.8","21050000"
"11/27/2009","1927.6","1846.6","2041","1846.6","25680000"
"11/30/2009","2008.6","1943.8","2008.6","1943.8","17470000"
"12/1/2009","2073.4","2041","2105.8","2041","21260000"
"12/2/2009","2024.8","2024.8","2105.8","2008.6","20770000"
"12/3/2009","2008.6","2024.8","2041","1960","18530000"
"12/4/2009","1992.4","2041","2041","1960","19700000"
"12/7/2009","1992.4","1992.4","2008.6","1960","9610000"
"12/8/2009","1943.8","1976.2","1992.4","1943.8","7920000"
"12/9/2009","1846.6","1879","1879","1846.6","24350000"
"12/10/2009","1798","1846.6","1862.8","1798","15210000"
"12/11/2009","1717","1765.6","1798","1717","17570000"
"12/14/2009","1798","1749.4","1798","1717","14220000"
"12/15/2009","1798","1781.8","1830.4","1749.4","6350000"
"12/16/2009","1717","1798","1798","1717","16400000"
"12/17/2009","1668.4","1668.4","1684.6","1636.1","15480000"
"12/18/2009","1668.4","1684.6","1749.4","1668.4","29290000"
"12/21/2009","1749.4","1733.2","1749.4","1717","7990000"
"12/22/2009","1830.4","1798","1830.4","1781.8","21880000"
"12/23/2009","1814.2","1798","1862.8","1798","9890000"
"12/24/2009","1846.6","1798","1846.6","1765.6","13160000"
"12/25/2009","1927.6","1879","1927.6","1846.6","20520000"
"12/28/2009","1862.8","1879","1927.6","1862.8","18090000"
"12/29/2009","1814.2","1862.8","1862.8","1814.2","14390000"
"12/30/2009","1879","1798","1879","1798","13080000"
"12/31/2009","1895.2","1911.4","1960","1895.2","19860000"
"1/4/2010","1976.2","1943.8","1976.2","1943.8","14550000"
"1/5/2010","2073.4","2073.4","2073.4","1976.2","29020000"
"1/6/2010","2138.2","2057.2","2138.2","2041","42730000"
"1/7/2010","2203","2170.6","2235.4","2138.2","37050000"
"1/8/2010","2105.8","2251.6","2251.6","2105.8","21930000"
"1/11/2010","2073.4","2105.8","2138.2","2057.2","17670000"
"1/12/2010","1992.4","2041","2089.6","1992.4","21360000"
"1/13/2010","2041","1992.4","2041","1911.4","23120000"
"1/14/2010","2008.6","2073.4","2073.4","2008.6","9710000"
"1/15/2010","1976.2","2008.6","2041","1976.2","10550000"
"1/18/2010","1911.4","1960","1960","1911.4","12000000"
"1/19/2010","1960","1927.6","1992.4","1927.6","11560000"
"1/20/2010","1943.8","1992.4","1992.4","1943.8","11440000"
"1/21/2010","1895.2","1911.4","1960","1895.2","10260000"
"1/22/2010","1895.2","1879","1911.4","1862.8","14150000"
"1/25/2010","1927.6","1879","1927.6","1879","4820000"
"1/26/2010","2008.6","1976.2","2008.6","1976.2","12930000"
"1/27/2010","1943.8","2008.6","2024.8","1943.8","6550000"
"1/28/2010","1911.4","1927.6","1960","1911.4","5920000"
"1/29/2010","1943.8","1960","1976.2","1911.4","9500000"
"2/1/2010","2024.8","1976.2","2024.8","1976.2","11680000"
